

Number	Group	Conceptual Use
12	0	-0.83894
12	1	-0.1538
12	1	1.9088
12	1	0.17571
12	1	0
12	1	-0.17558
12	1	0
12	1	0
12	1	-1
12	1	-0.03904
12	1	1.03835
12	1	0
12	0	0.66952
12	0	0.46927
12	0	0.46422
12	0	0
12	1	-0.81799
12	1	-1.53466
12	0	1
12	1	1.39399
12	1	1.41947
12	0	-1
12	0	-0.96744
12	0	2.88107
12	1	0
12	1	0.14824
12	1	-1
12	1	-0.77257
12	1	0
12	0	0
12	0	-0.54359
12	1	-1.57275
12	1	0.56289
12	0	-0.36495
12	0	0.74106
12	0	-2.76063
12	0	-0.50514
12	0	0.02626
13	0	2
13	1	-0.18526
13	0	1.15449
13	0	0
13	0	0
13	0	0
13	0	1.42356
13	0	-1
13	0	1
13	0	0
13	0	0
13	1	0.11416
13	0	1
13	0	0.8232
13	1	-1
13	1	-0.49003
13	0	-0.67676
13	1	-1.02958
13	1	-0.09026
13	0	0.01867
13	0	0.41297
13	0	-1
13	1	0.15917
13	1	1.16826
13	0	-0.15294
13	1	1.2455
13	1	-0.34187
13	0	-1.35971
13	0	0.26929
13	0	0.9681
13	1	-1
13	1	-1
13	1	-1
13	1	1
13	0	0.30269
13	1	-0.71161
13	0	-1
13	1	0.51763
13	1	0
13	1	0
13	0	1
13	0	0
13	1	0
13	0	0
13	1	0.70579
13	0	-0.11632
13	0	0
13	1	-0.05573
13	1	0.16566
13	1	0.30018
13	1	-0.47052
13	1	-2
13	0	1
13	1	1.11073
13	0	0
13	0	1
13	0	0.08698
13	0	-1.67336
13	0	0.4729
13	1	0.68273
13	1	1.06963
13	1	1.55969
13	1	0
13	1	0.15827
13	1	0
13	1	0
13	1	-1
13	1	-0.16215
13	1	0.0079
13	1	0
13	0	0.56299
13	0	-0.80204
13	0	0.345
13	0	0
13	1	-0.14677
13	1	0.58499
13	0	1
13	1	0.45691
13	1	0.20897
13	0	-1
13	0	0.7213
13	0	0.11724
13	1	0
13	1	0.79816
13	1	-1
13	1	0.61377
13	1	0
13	0	0
13	0	-0.54604
13	1	-0.58306
13	1	-0.98372
13	0	-0.37061
13	0	-0.21451
13	0	-0.08054
13	0	-0.52069
13	0	0.05222
14	0	2
14	1	-0.3031
14	0	0.60459
14	0	0
14	0	0
14	0	0
14	0	0.8486
14	0	-1
14	0	1
14	0	0
14	0	0
14	1	-0.86906
14	0	1
14	0	0.12015
14	1	-1
14	1	-0.28298
14	0	1.28839
14	1	0.23594
14	1	0.21093
14	0	-0.3617
14	0	-0.58451
14	0	-1
14	1	-1.77493
14	1	0.46401
14	0	0.04517
14	1	-0.08164
14	1	-0.66762
14	0	0.04069
14	0	-0.9939
14	0	-0.13207
14	1	-1
14	1	-1
14	1	-1
14	1	1
14	0	0.72946
14	1	-0.74235
14	0	-1
14	1	-0.00241
14	1	0
14	1	0
14	0	1
14	0	0
14	1	0
14	0	0
14	1	-1.83302
14	0	0.80531
14	0	0
14	1	-0.69524
14	1	0.0964
14	1	-1.06769
14	1	0.17712
14	1	-2
14	0	1
14	1	0.98768
14	0	0
14	0	1
14	0	-0.14232
14	0	0.25077
14	0	-0.43969
14	1	-0.70401
14	1	0.89506
14	1	1.03355
14	1	0
14	1	-1.36257
14	1	0
14	1	0
14	1	-1
14	1	-0.79898
14	1	-0.68114
14	1	0
14	0	-0.17283
14	0	-0.82708
14	0	-0.81398
14	0	0
14	1	-0.4421
14	1	-0.31267
14	0	1
14	1	-0.51595
14	1	-0.12183
14	0	-1
14	0	0.13989
14	0	0.94041
14	1	0
14	1	0.86231
14	1	-1
14	1	0.8876
14	1	0
14	0	0
14	0	0.67636
14	1	-0.20549
14	1	0.38945
14	0	-0.54428
14	0	-0.34624
14	0	-0.17826
14	0	-1.23973
14	0	0.13083
15	0	2
15	1	-0.54457
15	0	1.39455
15	0	0
15	0	0
15	0	0
15	0	0.12643
15	0	-1
15	0	1
15	0	0
15	0	0
15	1	-1.26399
15	0	1
15	0	0.53854
15	1	-1
15	1	0.24741
15	0	0.533
15	1	1.00105
15	1	0.40585
15	0	0.31672
15	0	-0.36268
15	0	-1
15	1	-1.47351
15	1	0.18166
15	0	1.26208
15	1	-0.31167
15	1	-0.93336
15	0	-0.22415
15	0	1.2134
15	0	1.6908
15	1	-1
15	1	-1
15	1	-1
15	1	1
15	0	0.96479
15	1	-1.28804
15	0	-1
15	1	0.08262
15	1	0
15	1	0
15	0	1
15	0	0
15	1	0
15	0	0
15	1	0.05566
15	0	1.65214
15	0	0
15	1	-0.73521
15	1	-1.16274
15	1	0.73232
15	1	0.19177
15	1	-2
15	0	1
15	1	-0.07812
15	0	0
15	0	1
15	0	0.98232
15	0	0.40949
15	0	0.67752
15	1	-0.08224
15	1	-0.05731
15	1	0.18156
15	1	0
15	1	-1.84637
15	1	0
15	1	0
15	1	-1
15	1	-0.15269
15	1	1.46196
15	1	0
15	0	0.76084
15	0	0.43436
15	0	1.28569
15	0	0
15	1	-1.03708
15	1	0.04611
15	0	1
15	1	0.505
15	1	-0.72882
15	0	-1
15	0	1.28488
15	0	0.95766
15	1	0
15	1	0.02957
15	1	-1
15	1	0.49719
15	1	0
15	0	0
15	0	0.09248
15	1	-1.55274
15	1	-0.50609
15	0	1.61691
15	0	0.04198
15	0	0.92786
15	0	0.64718
15	0	1.30657
16	0	2
16	1	-1.59618
16	0	-0.01274
16	0	0
16	0	0
16	0	0
16	0	1.25623
16	0	-1
16	0	1
16	0	0
16	0	0
16	1	0.08689
16	0	1
16	0	-1.09986
16	1	-1
16	1	0.71024
16	0	0.76407
16	1	-0.46668
16	1	-0.64569
16	0	0.71401
16	0	-0.20346
16	0	-1
16	1	-1.95734
16	1	-0.21116
16	0	0.82328
16	1	0.02272
16	1	0.23835
16	0	0.86909
16	0	0.08095
16	0	-0.26425
16	1	-1
16	1	-1
16	1	-1
16	1	1
16	0	0.87121
16	1	-1.36947
16	0	-1
16	1	0.0484
16	1	0
16	1	0
16	0	1
16	0	0
16	1	0
16	0	0
16	1	-0.0619
16	0	0.06639
16	0	0
16	1	-1.32094
16	1	0.483
16	1	1.08426
16	1	0.02799
16	1	-2
16	0	1
16	1	-0.03973
16	0	0
16	0	1
16	0	-0.33852
16	0	-1.77586
16	0	0.12879
16	1	-0.07615
16	1	0.28711
16	1	0.42623
16	1	0
16	1	-0.06212
16	1	0
16	1	0
16	1	-1
16	1	-0.42301
16	1	0.26154
16	1	0
16	0	0.65665
16	0	0.14615
16	0	-0.26333
16	0	0
16	1	-0.6766
16	1	-1.15554
16	0	1
16	1	0.51808
16	1	0.00954
16	0	-1
16	0	0.96698
16	0	-0.11907
16	1	0
16	1	0.07805
16	1	-1
16	1	0.22879
16	1	0
16	0	0
16	0	-0.5243
16	1	-1.69572
16	1	0.24393
16	0	-0.94913
16	0	0.30244
16	0	0.52765
16	0	-0.65845
16	0	-0.15691
17	0	2
17	1	-1.39327
17	0	-1.17548
17	0	0
17	0	0
17	0	0
17	0	1.37147
17	0	-1
17	0	1
17	0	0
17	0	0
17	1	-0.65378
17	0	1
17	0	-0.13319
17	1	-1
17	1	0.46497
17	0	0.66306
17	1	-0.0559
17	1	-1.1078
17	0	-0.17879
17	0	-0.64851
17	0	-1
17	1	0.47988
17	1	0.5134
17	0	1.56499
17	1	-0.02754
17	1	-1.09823
17	0	0.41258
17	0	-0.04866
17	0	1.12217
17	1	-1
17	1	-1
17	1	-1
17	1	1
17	0	0.10465
17	1	-0.43104
17	0	-1
17	1	0.40565
17	1	0
17	1	0
17	0	1
17	0	0
17	1	0
17	0	0
17	1	0.44987
17	0	0.91843
17	0	0
17	1	0.40895
17	1	1.00003
17	1	1.68705
17	1	0.13303
17	1	-2
17	0	1
17	1	0.44521
17	0	0
17	0	1
17	0	-0.69677
17	0	-0.46535
17	0	-0.38679
17	1	0.56996
17	1	0.59802
17	1	1.16446
17	1	0
17	1	-0.52699
17	1	0
17	1	0
17	1	-1
17	1	0.4444
17	1	0.69187
17	1	0
17	0	-0.15853
17	0	-1.30117
17	0	1.06259
17	0	0
17	1	2.18146
17	1	-0.06215
17	0	1
17	1	-0.2913
17	1	1.43512
17	0	-1
17	0	0.03562
17	0	0.43987
17	1	0
17	1	0.91676
17	1	-1
17	1	0.0877
17	1	0
17	0	0
17	0	-0.35255
17	1	0.19395
17	1	-0.90545
17	0	-0.85686
17	0	-0.37335
17	0	0.14022
17	0	0.20087
17	0	-1.29474
18	0	2
18	1	-1.3606
18	0	-0.07749
18	0	0
18	0	0
18	0	0
18	0	0.70591
18	0	-1
18	0	1
18	0	0
18	0	0
18	1	-0.15717
18	0	1
18	0	0.01499
18	1	-1
18	1	1.32165
18	0	0.70284
18	1	0.06386
18	1	-0.42058
18	0	0.23655
18	0	0.55985
18	0	-1
18	1	-0.16202
18	1	-0.0792
18	0	0.50569
18	1	-0.0261
18	1	-1.06842
18	0	0.95571
18	0	-0.11959
18	0	0.68591
18	1	-1
18	1	-1
18	1	-1
18	1	1
18	0	-0.18075
18	1	-1.20571
18	0	-1
18	1	-1.06713
18	1	0
18	1	0
18	0	1
18	0	0
18	1	0
18	0	0
18	1	-0.30593
18	0	0.10033
18	0	0
18	1	0.12171
18	1	0.48921
18	1	-0.06443
18	1	0.25496
18	1	-2
18	0	1
18	1	0.39976
18	0	0
18	0	1
18	0	0.74779
18	0	-1.26279
18	0	0.69965
18	1	-0.5243
18	1	-0.08014
18	1	1.13316
18	1	0
18	1	0.16401
18	1	0
18	1	0
18	1	-1
18	1	-0.96035
18	1	-0.12055
18	1	0
18	0	0.33195
18	0	-0.82232
18	0	-0.1739
18	0	0
18	1	0.47348
18	1	-0.13551
18	0	1
18	1	0.12556
18	1	-0.73623
18	0	-1
18	0	-1.63144
18	0	1.36971
18	1	0
18	1	1.13717
18	1	-1
18	1	0.02804
18	1	0
18	0	0
18	0	-0.32758
18	1	-1.21885
18	1	-1.31582
18	0	0.13609
18	0	-1.11709
18	0	1.72846
18	0	-1.01946
18	0	0.37355
19	0	2
19	1	-0.87706
19	0	1.50046
19	0	0
19	0	0
19	0	0
19	0	0.98282
19	0	-1
19	0	1
19	0	0
19	0	0
19	1	-0.05137
19	0	1
19	0	-0.4417
19	1	-1
19	1	1.51618
19	0	-1.10455
19	1	1.30991
19	1	0.77644
19	0	-1.36776
19	0	-0.73351
19	0	-1
19	1	-2.21027
19	1	0.49015
19	0	2.08931
19	1	-0.50305
19	1	-1.94663
19	0	0.30774
19	0	-0.44673
19	0	-0.06336
19	1	-1
19	1	-1
19	1	-1
19	1	1
19	0	2.03781
19	1	-0.59617
19	0	-1
19	1	-0.38678
19	1	0
19	1	0
19	0	1
19	0	0
19	1	0
19	0	0
19	1	-1.64339
19	0	0.63775
19	0	0
19	1	-1.1373
19	1	-1.39739
19	1	1.0533
19	1	1.48428
19	1	-2
19	0	1
19	1	1.22861
19	0	0
19	0	1
19	0	0.69688
19	0	0.87507
19	0	0.61834
19	1	0.71436
19	1	0.08073
19	1	-0.86739
19	1	0
19	1	1.64695
19	1	0
19	1	0
19	1	-1
19	1	-1.42188
19	1	0.43279
19	1	0
19	0	1.2931
19	0	-2.59766
19	0	-0.06766
19	0	0
19	1	1.66645
19	1	-0.14721
19	0	1
19	1	-1.00157
19	1	-1.30406
19	0	-1
19	0	-1.01712
19	0	0.48497
19	1	0
19	1	1.01655
19	1	-1
19	1	0.88286
19	1	0
19	0	0
19	0	-0.27027
19	1	-1.21671
19	1	-0.661
19	0	-1.95919
19	0	0.22627
19	0	0.08292
19	0	-1.44124
19	0	0.04771
20	0	2
20	1	0.39777
20	0	0.24823
20	0	0
20	0	0
20	0	0
20	0	-0.72166
20	0	-1
20	0	1
20	0	0
20	0	0
20	1	0.64306
20	0	1
20	0	-0.00703
20	1	-1
20	1	-1.48157
20	0	0.71114
20	1	-0.51232
20	1	0.59367
20	0	0.23226
20	0	-0.4388
20	0	-1
20	1	-0.38609
20	1	0.48206
20	0	1.39867
20	1	-0.40064
20	1	-0.96815
20	0	-0.12049
20	0	0.9263
20	0	0.85636
20	1	-1
20	1	-1
20	1	-1
20	1	1
20	0	0.8221
20	1	0.03235
20	0	-1
20	1	-0.79405
20	1	0
20	1	0
20	0	1
20	0	0
20	1	0
20	0	0
20	1	-0.70323
20	0	0.17931
20	0	0
20	1	-1.68096
20	1	0.10052
20	1	-1.11392
20	1	-0.76766
20	1	-2
20	0	1
20	1	-0.01356
20	0	0
20	0	1
20	0	0.62695
20	0	-0.74338
20	0	1.32861
20	1	-0.40184
20	1	-0.34414
20	1	-0.98356
20	1	0
20	1	-0.25913
20	1	0
20	1	0
20	1	-1
20	1	-2.15231
20	1	1.58759
20	1	0
20	0	-0.32785
20	0	0.49712
20	0	0.76055
20	0	0
20	1	-0.78039
20	1	0.4197
20	0	1
20	1	-0.04844
20	1	0.67022
20	0	-1
20	0	-0.70399
20	0	1.00496
20	1	0
20	1	1.49789
20	1	-1
20	1	-0.10019
20	1	0
20	0	0
20	0	-0.20781
20	1	-0.72494
20	1	0.61847
20	0	0.60214
20	0	0.67488
20	0	0.03765
20	0	-0.27042
20	0	-0.91219
21	0	2
21	1	-1.03257
21	0	0.99541
21	0	0
21	0	0
21	0	0
21	0	0.41946
21	0	-1
21	0	1
21	0	0
21	0	0
21	1	-0.83123
21	0	1
21	0	-0.06738
21	1	-1
21	1	0.42641
21	0	0.28448
21	1	-0.37866
21	1	-0.73919
21	0	-0.93943
21	0	-0.06948
21	0	-1
21	1	-0.22673
21	1	-0.46917
21	0	1.29745
21	1	-0.16353
21	1	-0.1741
21	0	0.69973
21	0	0.23646
21	0	0.18689
21	1	-1
21	1	-1
21	1	-1
21	1	1
21	0	1.16259
21	1	-0.42644
21	0	-1
21	1	-0.28341
21	1	0
21	1	0
21	0	1
21	0	0
21	1	0
21	0	0
21	1	-0.84148
21	0	0.35036
21	0	0
21	1	-1.90121
21	1	0.18648
21	1	0.4979
21	1	-0.20237
21	1	-2
21	0	1
21	1	-0.9524
21	0	0
21	0	1
21	0	0.99192
21	0	0.14128
21	0	0.49157
21	1	0.23079
21	1	-0.44073
21	1	-0.05051
21	1	0
21	1	-1.00169
21	1	0
21	1	0
21	1	-1
21	1	-0.24908
21	1	-0.34671
21	1	0
21	0	0.27951
21	0	0.3598
21	0	-0.24943
21	0	0
21	1	-0.14297
21	1	0.28014
21	0	1
21	1	0.38122
21	1	-0.0506
21	0	-1
21	0	-0.1976
21	0	1.16008
21	1	0
21	1	0.35569
21	1	-1
21	1	-0.14255
21	1	0
21	0	0
21	0	0.38261
21	1	-0.76161
21	1	0.26962
21	0	0.24571
21	0	0.99164
21	0	0.77005
21	0	-0.53348
21	0	0.16748
22	0	2
22	1	-0.80454
22	0	0.61742
22	0	0
22	0	0
22	0	0
22	0	-0.60377
22	0	-1
22	0	1
22	0	0
22	0	0
22	1	0.01773
22	0	1
22	0	0.61295
22	1	-1
22	1	-0.04819
22	0	-0.37329
22	1	-0.60852
22	1	-1.04185
22	0	-1.1672
22	0	-0.39241
22	0	-1
22	1	-0.79115
22	1	0.1095
22	0	-0.70924
22	1	0.09066
22	1	-0.1982
22	0	0.33473
22	0	-1.04618
22	0	0.80214
22	1	-1
22	1	-1
22	1	-1
22	1	1
22	0	-0.722
22	1	-0.0543
22	0	-1
22	1	0.51086
22	1	0
22	1	0
22	0	1
22	0	0
22	1	0
22	0	0
22	1	0.08255
22	0	-0.49319
22	0	0
22	1	-1.15434
22	1	0.93569
22	1	0.78227
22	1	1.70097
22	1	-2
22	0	1
22	1	0.22854
22	0	0
22	0	1
22	0	-1.53839
22	0	-0.74174
22	0	0.94374
22	1	-1.0697
22	1	0.15949
22	1	0.30725
22	1	0
22	1	-0.25774
22	1	0
22	1	0
22	1	-1
22	1	-0.56044
22	1	-0.05472
22	1	0
22	0	-0.36752
22	0	-0.35494
22	0	-0.27737
22	0	0
22	1	-0.50615
22	1	0.62652
22	0	1
22	1	-0.63929
22	1	-0.65786
22	0	-1
22	0	-0.53041
22	0	0.40625
22	1	0
22	1	0.86122
22	1	-1
22	1	-0.66628
22	1	0
22	0	0
22	0	0.30991
22	1	-0.25484
22	1	-0.4098
22	0	-0.70117
22	0	0.048
22	0	-1.02985
22	0	-0.71326
22	0	-0.48855
23	0	2
23	1	-0.03128
23	0	-0.29345
23	0	0
23	0	0
23	0	0
23	0	0.5518
23	0	-1
23	0	1
23	0	0
23	0	0
23	1	-0.57357
23	0	1
23	0	-0.28031
23	1	-1
23	1	0.57886
23	0	0.54385
23	1	0.11819
23	1	-1.63721
23	0	-0.63392
23	0	-1.21025
23	0	-1
23	1	-0.12132
23	1	0.31004
23	0	0.51319
23	1	-0.97338
23	1	1.14229
23	0	-0.90298
23	0	0.44353
23	0	1.22327
23	1	-1
23	1	-1
23	1	-1
23	1	1
23	0	-0.5263
23	1	-0.83017
23	0	-1
23	1	0.65078
23	1	0
23	1	0
23	0	1
23	0	0
23	1	0
23	0	0
23	1	-0.69865
23	0	-0.63313
23	0	0
23	1	0.04879
23	1	-0.76739
23	1	1.50755
23	1	0.55185
23	1	-2
23	0	1
23	1	2.00251
23	0	0
23	0	1
23	0	-1.10396
23	0	0.5807
23	0	1.31885
23	1	-0.85663
23	1	-0.89045
23	1	-0.34442
23	1	0
23	1	0.96953
23	1	0
23	1	0
23	1	-1
23	1	-0.28405
23	1	0.00112
23	1	0
23	0	1.27567
23	0	-1.37485
23	0	1.9137
23	0	0
23	1	-0.58011
23	1	0.50959
23	0	1
23	1	2.23365
23	1	-0.51429
23	0	-1
23	0	-0.94157
23	0	1.02935
23	1	0
23	1	0.13792
23	1	-1
23	1	0.02952
23	1	0
23	0	0
23	0	0.32937
23	1	-0.14173
23	1	0.56904
23	0	-1.35534
23	0	-0.41362
23	0	0.30803
23	0	-0.00041
23	0	0.84821
24	0	2
24	1	-0.65933
24	0	0.40099
24	0	0
24	0	0
24	0	0
24	0	0.17055
24	0	-1
24	0	1
24	0	0
24	0	0
24	1	1.55344
24	0	1
24	0	-1.98828
24	1	-1
24	1	-0.25591
24	0	0.46443
24	1	0.31385
24	1	-0.39206
24	0	-0.70092
24	0	-0.12745
24	0	-1
24	1	0.50686
24	1	0.01178
24	0	2.47331
24	1	0.25359
24	1	-1.36415
24	0	0.74591
24	0	1.8262
24	0	0.47399
24	1	-1
24	1	-1
24	1	-1
24	1	1
24	0	-0.27963
24	1	0.37486
24	0	-1
24	1	-0.5033
24	1	0
24	1	0
24	0	1
24	0	0
24	1	0
24	0	0
24	1	-0.76114
24	0	0.39904
24	0	0
24	1	-0.20759
24	1	-0.30273
24	1	2.08012
24	1	1.0969
24	1	-2
24	0	1
24	1	-0.12367
24	0	0
24	0	1
24	0	-1.23338
24	0	-0.69333
24	0	-0.31637
24	1	0.57368
24	1	-0.20702
24	1	-0.92378
24	1	0
24	1	1.07782
24	1	0
24	1	0
24	1	-1
24	1	-0.82815
24	1	0.66998
24	1	0
24	0	0.95785
24	0	-1.11351
24	0	-0.69322
24	0	0
24	1	0.75741
24	1	-0.2653
24	0	1
24	1	0.91705
24	1	-0.1316
24	0	-1
24	0	-1.69091
24	0	1.89243
24	1	0
24	1	0.17697
24	1	-1
24	1	-0.38876
24	1	0
24	0	0
24	0	-1.15727
24	1	1.15156
24	1	-0.63924
24	0	-0.23669
24	0	0.21891
24	0	1.01421
24	0	0.73996
24	0	-0.43618
25	0	2
25	1	-0.81391
25	0	0.91794
25	0	0
25	0	0
25	0	0
25	0	0.06012
25	0	-1
25	0	1
25	0	0
25	0	0
25	1	-0.73919
25	0	1
25	0	-0.00135
25	1	-1
25	1	0.94031
25	0	0.01451
25	1	0.40974
25	1	-0.56364
25	0	0.87324
25	0	0.38382
25	0	-1
25	1	-0.35989
25	1	-0.06229
25	0	1.81456
25	1	-0.27503
25	1	-0.68689
25	0	0.97814
25	0	0.34791
25	0	0.42068
25	1	-1
25	1	-1
25	1	-1
25	1	1
25	0	0.16645
25	1	-1.08182
25	0	-1
25	1	0.67885
25	1	0
25	1	0
25	0	1
25	0	0
25	1	0
25	0	0
25	1	-0.33902
25	0	0.5006
25	0	0
25	1	0.28195
25	1	1.32199
25	1	0.34101
25	1	-0.04682
25	1	-2
25	0	1
25	1	0.71422
25	0	0
25	0	1
25	0	-0.79198
25	0	-1.15239
25	0	0.60842
25	1	0.48923
25	1	-0.09557
25	1	0.36683
25	1	0
25	1	-0.61329
25	1	0
25	1	0
25	1	-1
25	1	0.48247
25	1	1.02801
25	1	0
25	0	0.54208
25	0	-0.69455
25	0	0.49805
25	0	0
25	1	0.01906
25	1	-1.52332
25	0	1
25	1	-0.71344
25	1	-0.43022
25	0	-1
25	0	0.53183
25	0	0.38003
25	1	0
25	1	0.098
25	1	-1
25	1	-0.16461
25	1	0
25	0	0
25	0	0.00513
25	1	-0.12195
25	1	0.30026
25	0	0.5225
25	0	1.10196
25	0	-0.29533
25	0	-0.82378
25	0	0.00437
26	0	2
26	1	0.13916
26	0	0.00374
26	0	0
26	0	0
26	0	0
26	0	-0.69535
26	0	-1
26	0	1
26	0	0
26	0	0
26	1	-0.11031
26	0	1
26	0	-0.31364
26	1	-1
26	1	0.64986
26	0	1.59371
26	1	0.37652
26	1	-0.68111
26	0	-0.11887
26	0	-0.23349
26	0	-1
26	1	0.87257
26	1	-0.14662
26	0	0.75065
26	1	-0.95652
26	1	-0.76113
26	0	0.27606
26	0	-0.11314
26	0	0.69643
26	1	-1
26	1	-1
26	1	-1
26	1	1
26	0	0.65997
26	1	-1.05357
26	0	-1
26	1	-0.31445
26	1	0
26	1	0
26	0	1
26	0	0
26	1	0
26	0	0
26	1	0.40813
26	0	-0.23928
26	0	0
26	1	-0.13983
26	1	0.70791
26	1	-0.91744
26	1	-0.24369
26	1	-2
26	0	1
26	1	0.5265
26	0	0
26	0	1
26	0	0.40069
26	0	-0.62474
26	0	-0.03687
26	1	-0.54378
26	1	-0.52857
26	1	-0.55656
26	1	0
26	1	-2.04941
26	1	0
26	1	0
26	1	-1
26	1	-0.36626
26	1	-0.05393
26	1	0
26	0	0.20097
26	0	-0.40772
26	0	0.05892
26	0	0
26	1	-0.67106
26	1	-1.0329
26	0	1
26	1	0.05193
26	1	-0.80852
26	0	-1
26	0	-0.57183
26	0	0.7587
26	1	0
26	1	1.16744
26	1	-1
26	1	-0.74163
26	1	0
26	0	0
26	0	0.59606
26	1	0.50377
26	1	0.24567
26	0	-0.64861
26	0	0.1722
26	0	-0.37619
26	0	-0.72095
26	0	-0.20783
27	0	2
27	1	-0.94421
27	0	1.96782
27	0	0
27	0	0
27	0	0
27	0	-0.62298
27	0	-1
27	0	1
27	0	0
27	0	0
27	1	-0.29893
27	0	1
27	0	0.01318
27	1	-1
27	1	-0.48741
27	0	0.32589
27	1	0.23516
27	1	0.24616
27	0	0.71536
27	0	0.59558
27	0	-1
27	1	-0.53564
27	1	-0.2235
27	0	1.64244
27	1	-0.16583
27	1	0.06843
27	0	0.95139
27	0	1.15268
27	0	1.20607
27	1	-1
27	1	-1
27	1	-1
27	1	1
27	0	0.64882
27	1	-0.19603
27	0	-1
27	1	0.3166
27	1	0
27	1	0
27	0	1
27	0	0
27	1	0
27	0	0
27	1	-1.08587
27	0	-1.57938
27	0	0
27	1	-1.5666
27	1	-0.21474
27	1	0.04627
27	1	-0.63486
27	1	-2
27	0	1
27	1	-0.28912
27	0	0
27	0	1
27	0	-0.14335
27	0	-1.33684
27	0	0.32846
27	1	0.34315
27	1	0.08154
27	1	-0.50143
27	1	0
27	1	-0.54632
27	1	0
27	1	0
27	1	-1
27	1	-0.74887
27	1	0.67703
27	1	0
27	0	1.89142
27	0	1.03525
27	0	0.24414
27	0	0
27	1	-0.55629
27	1	-0.72822
27	0	1
27	1	-1.22916
27	1	-0.07669
27	0	-1
27	0	0.73852
27	0	1.34859
27	1	0
27	1	1.01411
27	1	-1
27	1	0.99981
27	1	0
27	0	0
27	0	-0.25075
27	1	-0.69594
27	1	0.76613
27	0	-0.76179
27	0	0.32391
27	0	0.4146
27	0	-0.97096
27	0	-0.14055
28	0	2
28	1	-0.68346
28	0	0.20599
28	0	0
28	0	0
28	0	0
28	0	0.10584
28	0	-1
28	0	1
28	0	0
28	0	0
28	1	-0.25626
28	0	1
28	0	-1.26148
28	1	-1
28	1	-1.12265
28	0	0.80406
28	1	-0.10961
28	1	-0.48833
28	0	1.64192
28	0	0.04795
28	0	-1
28	1	-0.13327
28	1	-0.68712
28	0	0.5819
28	1	-0.32404
28	1	-0.86251
28	0	-0.12833
28	0	0.19241
28	0	0.32841
28	1	-1
28	1	-1
28	1	-1
28	1	1
28	0	0.18215
28	1	0.75152
28	0	-1
28	1	-0.17256
28	1	0
28	1	0
28	0	1
28	0	0
28	1	0
28	0	0
28	1	0.81598
28	0	0.13099
28	0	0
28	1	-0.46945
28	1	0.22016
28	1	0.50895
28	1	0.50871
28	1	-2
28	0	1
28	1	0.39619
28	0	0
28	0	1
28	0	0.72377
28	0	-0.45872
28	0	1.6047
28	1	1.20125
28	1	0.00773
28	1	0.28947
28	1	0
28	1	-0.04847
28	1	0
28	1	0
28	1	-1
28	1	-0.32336
28	1	0.39949
28	1	0
28	0	-0.40951
28	0	-0.56563
28	0	0.87962
28	0	0
28	1	0.40655
28	1	-1.12427
28	0	1
28	1	0.62086
28	1	0.0379
28	0	-1
28	0	-0.15686
28	0	0.08838
28	1	0
28	1	0.27818
28	1	-1
28	1	-0.34888
28	1	0
28	0	0
28	0	0.9078
28	1	-0.83849
28	1	0.30143
28	0	-0.83416
28	0	0.28634
28	0	-0.35646
28	0	0.19422
28	0	-1.06009
29	0	2
29	1	-1.04759
29	0	-0.27776
29	0	0
29	0	0
29	0	0
29	0	0.30073
29	0	-1
29	0	1
29	0	0
29	0	0
29	1	0.10841
29	0	1
29	0	-0.28899
29	1	-1
29	1	0.96421
29	0	0.12526
29	1	1.33598
29	1	0.56158
29	0	-0.50279
29	0	0.39415
29	0	-1
29	1	-0.79898
29	1	0.53033
29	0	0.07061
29	1	-0.01349
29	1	-0.3402
29	0	0.39102
29	0	0.69854
29	0	0.04614
29	1	-1
29	1	-1
29	1	-1
29	1	1
29	0	0.28242
29	1	-1.03657
29	0	-1
29	1	-0.06912
29	1	0
29	1	0
29	0	1
29	0	0
29	1	0
29	0	0
29	1	-0.1395
29	0	0.50685
29	0	0
29	1	-1.15531
29	1	0.94018
29	1	0.94855
29	1	-0.66277
29	1	-2
29	0	1
29	1	0.97723
29	0	0
29	0	1
29	0	0.57476
29	0	-0.49502
29	0	0.07121
29	1	-0.37548
29	1	0.14475
29	1	0.27685
29	1	0
29	1	0.38075
29	1	0
29	1	0
29	1	-1
29	1	0.14654
29	1	-0.66131
29	1	0
29	0	0.99011
29	0	-0.48432
29	0	0.47045
29	0	0
29	1	0.27539
29	1	-0.2694
29	0	1
29	1	0.05031
29	1	0.18376
29	0	-1
29	0	-0.57407
29	0	0.41258
29	1	0
29	1	1.24055
29	1	-1
29	1	-0.07363
29	1	0
29	0	0
29	0	-1.19212
29	1	-0.12895
29	1	-0.32895
29	0	-0.98913
29	0	0.11782
29	0	0.04138
29	0	-0.27496
29	0	-0.50394
30	0	2
30	1	-2.23237
30	0	0.26031
30	0	0
30	0	0
30	0	0
30	0	1.778
30	0	-1
30	0	1
30	0	0
30	0	0
30	1	-0.49287
30	0	1
30	0	-0.07753
30	1	-1
30	1	-0.20193
30	0	-0.05679
30	1	-0.87478
30	1	-0.67809
30	0	0.1153
30	0	-1.66266
30	0	-1
30	1	-0.56288
30	1	0.62197
30	0	0.35683
30	1	-0.93061
30	1	-1.69933
30	0	-0.44913
30	0	1.50844
30	0	0.30298
30	1	-1
30	1	-1
30	1	-1
30	1	1
30	0	0.02587
30	1	-1.14506
30	0	-1
